scheme,lat,lon
CHI-karekök,51.551664682172266,-0.046984848908521774
CHI-karekök,51.649486430264574,-0.04446364776859002
CHI-karekök,51.66901960451224,-0.04146306289865644
CHI-karekök,51.524435415894,-0.03344356629896294
CHI-karekök,51.353424896774435,-0.023716302171211418
CHI-karekök,51.42692597770444,-0.023420294625143015
CHI-karekök,51.44508388233298,-0.02170106341657784
CHI-karekök,51.479094880813406,-0.02266260374249117
CHI-karekök,51.49866256841901,-0.0204059083052073
CHI-karekök,51.51544379993429,-0.02017393163348634
CHI-karekök,51.57029497179248,-0.01777021435919468
CHI-karekök,51.58685376278976,-0.017659824077386536
CHI-karekök,51.6152071335907,-0.017184003871883978
CHI-karekök,51.461685430132306,-0.009746996061632414
CHI-karekök,51.54267574148466,-0.0038906150561173886
CHI-karekök,51.515591289034184,0.01000775426556816
CHI-karekök,51.568993919723695,0.010934000973433604
CHI-karekök,51.406200410365805,0.01608189243073911
CHI-karekök,51.432403484887374,0.01987531402731325
CHI-karekök,51.48798716943489,0.021864409666543287
CHI-karekök,51.53277200626029,0.02356481537425264
CHI-karekök,51.54949473694457,0.024776369389508942
CHI-karekök,51.31575987390241,0.030630951131517405
CHI-karekök,51.59450712569889,0.039922075454817185
CHI-karekök,51.38110533790096,0.04367306273110085
CHI-karekök,51.460377719787964,0.04917454099456623
CHI-karekök,51.514776447638646,0.053740667248860015
CHI-karekök,51.53337464534259,0.05310890683095699
CHI-karekök,51.48929432890808,0.06706086084784176
CHI-karekök,51.55904869519432,0.06994798409360897
CHI-karekök,51.54001011468961,0.08076668529471434
CHI-karekök,51.59334202684071,0.08325842002998582
CHI-karekök,51.43147327514709,0.09045719539895057
CHI-karekök,51.48645682489413,0.09392996651355016
CHI-karekök,51.37285644550842,0.09969920436141806
CHI-karekök,51.397010438766436,0.10518443163015055
CHI-karekök,51.56690239411589,0.11141699911471192
CHI-karekök,51.495059750945686,0.12321305120722842
CHI-karekök,51.458257509801214,0.1374290316216436
CHI-karekök,51.53952089693526,0.13994904572087577
CHI-karekök,51.56699044023122,0.1423283977421929
CHI-karekök,51.601496298660024,0.15842953336467305
CHI-karekök,51.46736873412776,0.18083147721019963
CHI-karekök,51.57609559649478,0.1828603250292519
CHI-karekök,51.53001208139154,0.19192754292653932
CHI-karekök,51.60159506423786,0.21529353035101356
CHI-karekök,51.562843620619645,0.22446578238516765
